userId	geneSymbol	geneName	entrezgene	gLink
ENSMUSG00000033809	Alg3	asparagine-linked glycosylation 3 (alpha-1,3-mannosyltransferase)	208624	https://www.ncbi.nlm.nih.gov/gene/?term=208624
ENSMUSG00000034006	Pqlc1	PQ loop repeat containing 1	66943	https://www.ncbi.nlm.nih.gov/gene/?term=66943
ENSMUSG00000034848	Ttc21b	tetratricopeptide repeat domain 21B	73668	https://www.ncbi.nlm.nih.gov/gene/?term=73668
ENSMUSG00000034875	Nudt19	nudix (nucleoside diphosphate linked moiety X)-type motif 19	110959	https://www.ncbi.nlm.nih.gov/gene/?term=110959
ENSMUSG00000034880	Mrpl34	mitochondrial ribosomal protein L34	94065	https://www.ncbi.nlm.nih.gov/gene/?term=94065
ENSMUSG00000034928	Rnf44	ring finger protein 44	105239	https://www.ncbi.nlm.nih.gov/gene/?term=105239
ENSMUSG00000035268	Pkig	protein kinase inhibitor, gamma	18769	https://www.ncbi.nlm.nih.gov/gene/?term=18769
ENSMUSG00000035478	Mbd3	methyl-CpG binding domain protein 3	17192	https://www.ncbi.nlm.nih.gov/gene/?term=17192
ENSMUSG00000035711	Dok3	docking protein 3	27261	https://www.ncbi.nlm.nih.gov/gene/?term=27261
ENSMUSG00000035776	Cd99l2	CD99 antigen-like 2	171486	https://www.ncbi.nlm.nih.gov/gene/?term=171486
ENSMUSG00000036430	Tbcc	tubulin-specific chaperone C	72726	https://www.ncbi.nlm.nih.gov/gene/?term=72726
ENSMUSG00000036504	Phpt1	phosphohistidine phosphatase 1	75454	https://www.ncbi.nlm.nih.gov/gene/?term=75454
ENSMUSG00000037601	Nme1	NME/NM23 nucleoside diphosphate kinase 1	18102	https://www.ncbi.nlm.nih.gov/gene/?term=18102
ENSMUSG00000037710	Cisd1	CDGSH iron sulfur domain 1	52637	https://www.ncbi.nlm.nih.gov/gene/?term=52637
ENSMUSG00000037747	Phyhipl	phytanoyl-CoA hydroxylase interacting protein-like	70911	https://www.ncbi.nlm.nih.gov/gene/?term=70911
ENSMUSG00000037966	Ninj1	ninjurin 1	18081	https://www.ncbi.nlm.nih.gov/gene/?term=18081
ENSMUSG00000038274	Fau	Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (fox derived)	14109	https://www.ncbi.nlm.nih.gov/gene/?term=14109
ENSMUSG00000038888	Ctu1	cytosolic thiouridylase subunit 1	233189	https://www.ncbi.nlm.nih.gov/gene/?term=233189
ENSMUSG00000038909	Kat7	K(lysine) acetyltransferase 7	217127	https://www.ncbi.nlm.nih.gov/gene/?term=217127
ENSMUSG00000038976	Ppp1r9b	protein phosphatase 1, regulatory subunit 9B	217124	https://www.ncbi.nlm.nih.gov/gene/?term=217124
ENSMUSG00000039183	Nubp2	nucleotide binding protein 2	26426	https://www.ncbi.nlm.nih.gov/gene/?term=26426
ENSMUSG00000040703	Cyp2s1	cytochrome P450, family 2, subfamily s, polypeptide 1	74134	https://www.ncbi.nlm.nih.gov/gene/?term=74134
ENSMUSG00000040731	Eif4h	eukaryotic translation initiation factor 4H	22384	https://www.ncbi.nlm.nih.gov/gene/?term=22384
ENSMUSG00000041506	Rrp9	RRP9, small subunit (SSU) processome component, homolog (yeast)	27966	https://www.ncbi.nlm.nih.gov/gene/?term=27966
ENSMUSG00000042078	Svop	SV2 related protein	68666	https://www.ncbi.nlm.nih.gov/gene/?term=68666
ENSMUSG00000042524	Sun2	Sad1 and UNC84 domain containing 2	223697	https://www.ncbi.nlm.nih.gov/gene/?term=223697
ENSMUSG00000043311	D17H6S53E	DNA segment, Chr 17, human D6S53E	114585	https://www.ncbi.nlm.nih.gov/gene/?term=114585
ENSMUSG00000045160	Bola3	bolA-like 3 (E. coli)	78653	https://www.ncbi.nlm.nih.gov/gene/?term=78653
ENSMUSG00000045896	Paip2b	poly(A) binding protein interacting protein 2B	232164	https://www.ncbi.nlm.nih.gov/gene/?term=232164
ENSMUSG00000046756	Mrps7	mitchondrial ribosomal protein S7	50529	https://www.ncbi.nlm.nih.gov/gene/?term=50529
ENSMUSG00000047221	Fam185a	family with sequence similarity 185, member A	330050	https://www.ncbi.nlm.nih.gov/gene/?term=330050
ENSMUSG00000047260	Emc6	ER membrane protein complex subunit 6	66048	https://www.ncbi.nlm.nih.gov/gene/?term=66048
ENSMUSG00000047613	A430005L14Rik	RIKEN cDNA A430005L14 gene	97159	https://www.ncbi.nlm.nih.gov/gene/?term=97159
ENSMUSG00000047904	Sstr2	somatostatin receptor 2	20606	https://www.ncbi.nlm.nih.gov/gene/?term=20606
ENSMUSG00000048351	Coa7	cytochrome c oxidase assembly factor 7	69893	https://www.ncbi.nlm.nih.gov/gene/?term=69893
ENSMUSG00000048895	Cdk5r1	cyclin-dependent kinase 5, regulatory subunit 1 (p35)	12569	https://www.ncbi.nlm.nih.gov/gene/?term=12569
ENSMUSG00000048967	Yjefn3	YjeF N-terminal domain containing 3	234365	https://www.ncbi.nlm.nih.gov/gene/?term=234365
ENSMUSG00000049670	Morn4	MORN repeat containing 4	226123	https://www.ncbi.nlm.nih.gov/gene/?term=226123
ENSMUSG00000049775	Tmsb4x	thymosin, beta 4, X chromosome	19241	https://www.ncbi.nlm.nih.gov/gene/?term=19241
ENSMUSG00000049907	Rasl11b	RAS-like, family 11, member B	68939	https://www.ncbi.nlm.nih.gov/gene/?term=68939
ENSMUSG00000050002	Idnk	idnK gluconokinase homolog (E. coli)	75731	https://www.ncbi.nlm.nih.gov/gene/?term=75731
ENSMUSG00000051703	Tmem198	transmembrane protein 198	319998	https://www.ncbi.nlm.nih.gov/gene/?term=319998
ENSMUSG00000052369	Tmem106c	transmembrane protein 106C	380967	https://www.ncbi.nlm.nih.gov/gene/?term=380967
ENSMUSG00000052419	2610001J05Rik	RIKEN cDNA 2610001J05 gene	66520	https://www.ncbi.nlm.nih.gov/gene/?term=66520
ENSMUSG00000053137	Mapk11	mitogen-activated protein kinase 11	19094	https://www.ncbi.nlm.nih.gov/gene/?term=19094
ENSMUSG00000053329	D10Jhu81e	DNA segment, Chr 10, Johns Hopkins University 81 expressed	28295	https://www.ncbi.nlm.nih.gov/gene/?term=28295
ENSMUSG00000054091	1810037I17Rik	RIKEN cDNA 1810037I17 gene	67704	https://www.ncbi.nlm.nih.gov/gene/?term=67704
ENSMUSG00000055003	Lrtm2	leucine-rich repeats and transmembrane domains 2	211187	https://www.ncbi.nlm.nih.gov/gene/?term=211187
ENSMUSG00000055681	Cope	coatomer protein complex, subunit epsilon	59042	https://www.ncbi.nlm.nih.gov/gene/?term=59042
ENSMUSG00000055745	Rtl6	retrotransposon Gag like 6	223732	https://www.ncbi.nlm.nih.gov/gene/?term=223732
ENSMUSG00000055839	Elob	elongin B	67673	https://www.ncbi.nlm.nih.gov/gene/?term=67673
ENSMUSG00000057236	Rbbp4	retinoblastoma binding protein 4, chromatin remodeling factor	19646	https://www.ncbi.nlm.nih.gov/gene/?term=19646
ENSMUSG00000058444	Map2k5	mitogen-activated protein kinase kinase 5	23938	https://www.ncbi.nlm.nih.gov/gene/?term=23938
ENSMUSG00000058569	Tmed9	transmembrane p24 trafficking protein 9	67511	https://www.ncbi.nlm.nih.gov/gene/?term=67511
ENSMUSG00000059895	Ptp4a3	protein tyrosine phosphatase 4a3	19245	https://www.ncbi.nlm.nih.gov/gene/?term=19245
ENSMUSG00000060938	Rpl26	ribosomal protein L26	19941	https://www.ncbi.nlm.nih.gov/gene/?term=19941
ENSMUSG00000061286	Exosc5	exosome component 5	27998	https://www.ncbi.nlm.nih.gov/gene/?term=27998
ENSMUSG00000061559	Wdr61	WD repeat domain 61	66317	https://www.ncbi.nlm.nih.gov/gene/?term=66317
ENSMUSG00000062376	Borcs7	BLOC-1 related complex subunit 7	66439	https://www.ncbi.nlm.nih.gov/gene/?term=66439
ENSMUSG00000062761	Zfp512	zinc finger protein 512	269639	https://www.ncbi.nlm.nih.gov/gene/?term=269639
ENSMUSG00000062867	Impdh2	inosine monophosphate dehydrogenase 2	23918	https://www.ncbi.nlm.nih.gov/gene/?term=23918
ENSMUSG00000063439	B9d2	B9 protein domain 2	232987	https://www.ncbi.nlm.nih.gov/gene/?term=232987
ENSMUSG00000063457	Rps15	ribosomal protein S15	20054	https://www.ncbi.nlm.nih.gov/gene/?term=20054
ENSMUSG00000063524	Eno1	enolase 1, alpha non-neuron	13806	https://www.ncbi.nlm.nih.gov/gene/?term=13806
ENSMUSG00000063882	Uqcrh	ubiquinol-cytochrome c reductase hinge protein	66576	https://www.ncbi.nlm.nih.gov/gene/?term=66576
ENSMUSG00000063931	Pepd	peptidase D	18624	https://www.ncbi.nlm.nih.gov/gene/?term=18624
ENSMUSG00000066877	Nck2	non-catalytic region of tyrosine kinase adaptor protein 2	17974	https://www.ncbi.nlm.nih.gov/gene/?term=17974
ENSMUSG00000067924	Rtl8b	retrotransposon Gag like 8B	553127	https://www.ncbi.nlm.nih.gov/gene/?term=553127
ENSMUSG00000068856	Sf3b4	splicing factor 3b, subunit 4	107701	https://www.ncbi.nlm.nih.gov/gene/?term=107701
ENSMUSG00000070720	Tmem200b	transmembrane protein 200B	623230	https://www.ncbi.nlm.nih.gov/gene/?term=623230
ENSMUSG00000073433	Arhgdig	Rho GDP dissociation inhibitor (GDI) gamma	14570	https://www.ncbi.nlm.nih.gov/gene/?term=14570
ENSMUSG00000073616	Cops9	COP9 signalosome subunit 9	66915	https://www.ncbi.nlm.nih.gov/gene/?term=66915
ENSMUSG00000075706	Gpx4	glutathione peroxidase 4	625249	https://www.ncbi.nlm.nih.gov/gene/?term=625249
ENSMUSG00000077450	Rab11b	RAB11B, member RAS oncogene family	19326	https://www.ncbi.nlm.nih.gov/gene/?term=19326
ENSMUSG00000078812	Eif5a	eukaryotic translation initiation factor 5A	276770	https://www.ncbi.nlm.nih.gov/gene/?term=276770
ENSMUSG00000089715	Cbx6	chromobox 6	494448	https://www.ncbi.nlm.nih.gov/gene/?term=494448
ENSMUSG00000090150	Acad11	acyl-Coenzyme A dehydrogenase family, member 11	102632	https://www.ncbi.nlm.nih.gov/gene/?term=102632
ENSMUSG00000101892	9130401M01Rik	RIKEN cDNA 9130401M01 gene	75758	https://www.ncbi.nlm.nih.gov/gene/?term=75758
